mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
28805,Bakemono no Ko,バケモノの子,https://myanimelist.net/anime/28805/Bakemono_no_Ko,https://cdn.myanimelist.net/images/anime/11/73540.jpg,Movie,Finished Airing,8.22,236284.0,2015-07-11 00:00:00+00:00,,"Two souls, living very different lives, wander alone and isolated in their respective worlds. For nine-year-old Ren, the last person who treated him with any form of kindness has been killed, and he is shunned by what is left of his family. With no parents, no real family, and no place to go, Ren escapes into the confusing streets and alleyways of Shibuya. Through the twists and turns of the alleys, Ren stumbles into the intimidating Kumatetsu, who leads him to the beast realm of Shibuten.

For Kumatetsu, the boy represents a chance for him to become a candidate to replace the lord of the realm once he retires. While nearly unmatched in combat, Kumatetsu's chilly persona leaves him with no disciples to teach and no way to prove he is worthy of becoming the lord's successor. 

While the two share different goals, they agree to help each other in order to reach them. Kumatetsu searches for recognition; Ren, now known as Kyuuta, searches for the home he never had. As the years pass by, it starts to become apparent that the two are helping each other in more ways than they had originally thought. Perhaps there has always been less of a difference between them, a boy and a beast, than either of the two ever realized.

[Written by MAL Rewrite]",383.0,565,447211,3249,['Fantasy'],['Studio Chizu'],"['Anthropomorphic', 'Isekai']",[],Original,PG-13 - Teens 13 or older,1.0,Summer,,"['Dentsu', 'Yomiuri Telecasting', 'Kadokawa Shoten', 'TOHO', 'Nippon Television Network', 'Arquebuse']",[],['Funimation'],['Netflix']
6901,Battle Spirits: Shounen Gekiha Dan,バトルスピリッツ 少年激覇ダン,https://myanimelist.net/anime/6901/Battle_Spirits__Shounen_Gekiha_Dan,https://cdn.myanimelist.net/images/anime/1029/132256.jpg,TV,Finished Airing,6.96,1757.0,2009-09-13 00:00:00+00:00,2010-09-05T00:00:00+00:00,"Dan Bashin is a spirited teenager known for his aggressive playstyle in the card game Battle Spirits, earning him the title of ""Clash King."" One day, a mysterious green-haired girl transports him to the otherworldly land of ""Grand Rolo,"" where disputes are settled by card duels.

Upon his arrival, Dan is immediately thrust into a conflict between the kingdom's imperial army and its oppressed natives. There, he learns that he is a prophetic warrior known as a ""bearer of cores' light,"" chosen to save the land from its evil king. Accompanied by a young boy named Zungurii and the eccentric witch Magisa, Dan travels across Grand Rolo and encounters the other chosen warriors through card battles. 

With the name of the Clash King gaining fame throughout Grand Rolo, secrets that lurk within the shadows of the kingdom's colonial past begin to surface. Only time will tell if Dan's campaign will affect the world on a scale much larger than he ever could have imagined.

[Written by MAL Rewrite]",4680.0,9474,4632,12,['Adventure'],['Sunrise'],"['Isekai', 'Military', 'Strategy Game']",[],Card game,PG - Children,50.0,Fall,2009.0,[],[],[],[]
61984,Bâan: Otona no Kyoukai,bâan - 大人の彊界,https://myanimelist.net/anime/61984/Bâan__Otona_no_Kyoukai,https://cdn.myanimelist.net/images/anime/1879/150911.jpg,Movie,Finished Airing,7.39,22004.0,2025-08-24 00:00:00+00:00,,"The story follows two individuals who leave their birthplaces behind in search of a new life, traveling through a mysterious warp gate that connects Japan to the world of Euthania. There, in a land rich in nature and home to magical races inspired by South East Asian mythology, they embark on a journey to find a place where they truly belong.

(Source: GeeXPlus, edited)",2466.0,4211,34359,256,['Fantasy'],['Studio Daisy'],['Isekai'],[],Original,PG-13 - Teens 13 or older,1.0,Summer,,"['Ai Addiction', 'GeeXPlus']",[],[],[]
55225,Bear Bear Bear Kuma Punch!,べあべあべあくまーぱーんち！,https://myanimelist.net/anime/55225/Bear_Bear_Bear_Kuma_Punch,https://cdn.myanimelist.net/images/anime/1462/135716.jpg,ONA,Finished Airing,6.09,644.0,2023-05-03 00:00:00+00:00,2023-05-07T00:00:00+00:00,Mini anime for Kuma Kuma Kuma Bear Punch released daily over five days on the Kadokawa Anime YouTube channel.,9699.0,12592,1829,2,['Comedy'],['EMT Squared'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,5.0,Spring,,[],[],[],[]
56106,Bear Bear Bear Kuma Punch!! Daiundoukai-hen,べあべあべあくまーぱーんち！！大運動会編,https://myanimelist.net/anime/56106/Bear_Bear_Bear_Kuma_Punch_Daiundoukai-hen,https://cdn.myanimelist.net/images/anime/1727/137405.jpg,Special,Finished Airing,6.45,658.0,2023-07-26 00:00:00+00:00,2023-09-27T00:00:00+00:00,Special episodes included on volumes 1-3 of the BD/DVD.,7581.0,11717,2385,5,"['Comedy', 'Fantasy', 'Sports']",['EMT Squared'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,3.0,Summer,,[],[],[],[]
43353,Bear Bear Bear Kuma!,べあべあべあくまー！,https://myanimelist.net/anime/43353/Bear_Bear_Bear_Kuma,https://cdn.myanimelist.net/images/anime/1584/109714.jpg,ONA,Finished Airing,6.57,4491.0,2020-10-09 00:00:00+00:00,2020-12-25T00:00:00+00:00,Mini anime for Kuma Kuma Kuma Bear released weekly on the Kadokawa Anime YouTube channel.,6833.0,7067,9819,23,['Comedy'],['EMT Squared'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,,"['Nippon Columbia', 'Kanon Sound']",[],[],[]
50854,"Benriya Saitou-san, Isekai ni Iku",便利屋斎藤さん、異世界に行く,https://myanimelist.net/anime/50854/Benriya_Saitou-san_Isekai_ni_Iku,https://cdn.myanimelist.net/images/anime/1805/132335.jpg,TV,Finished Airing,7.37,97573.0,2023-01-08 00:00:00+00:00,2023-03-26T00:00:00+00:00,"Despite being a handyman with a wide range of skills, Saitou is severely undervalued and underpaid. When he complains, his boss fires him, claiming that he is easily replaceable. As if his luck was not bad enough, Saitou soon finds himself about to be run over by a truck on his way home.

Surprisingly enough, Saitou does not die; instead, he is transported to another world. There, he meets a party composed of the female knight Raelza, the moonlight fairy Lafanpan, and the mage Morlock, who are all coincidentally looking to recruit a new member with a skill set like Saitou's.

Throughout their time together, Saitou uses his expertise to assist his fellow party members and soon comes to receive the recognition he never thought was possible. However, Saitou's presence may just be the catalyst that will connect a diverse cast of people from different places, slowly uncovering the fate that could bring a great change to this world.

[Written by MAL Rewrite]",2583.0,1266,211795,789,"['Adventure', 'Comedy', 'Fantasy']",['C2C'],['Isekai'],[],Web manga,R - 17+ (violence & profanity),12.0,Winter,2023.0,"['AT-X', 'BS NTV', 'Kadokawa', 'GREE Entertainment']",[],['Crunchyroll'],"['Crunchyroll', 'Aniplus TV', 'Bilibili Global', 'Laftel']"
38985,Birthday Wonderland,バースデー・ワンダーランド,https://myanimelist.net/anime/38985/Birthday_Wonderland,https://cdn.myanimelist.net/images/anime/1802/98195.jpg,Movie,Finished Airing,6.53,7177.0,2019-04-26 00:00:00+00:00,,"The day before her birthday, Akane is asked to retrieve her birthday present from her aunt Chi's shop. While looking around, she chances upon a mysterious slab with a hand-shaped cavity in it. Curious, she places her hand in it, and—to her surprise—it fits perfectly. The next thing she knows, a strange alchemist named Hippocrates and his apprentice Pipo appear, calling Akane the legendary ""Goddess of the Green Wind.""

The two eccentrics claim to be from a different world connected to the shop's basement. With the peace of their world in jeopardy, Hippocrates and Pipo seek the help of the only one capable of saving it from destruction: Akane. Forced to accompany them on a journey to restore the land's harmony, Akane—with her aunt in tow—sets off to discover a magical new place.

[Written by MAL Rewrite]",7091.0,5002,23233,40,"['Adventure', 'Fantasy']",['Signal.MD'],['Isekai'],[],Book,PG-13 - Teens 13 or older,1.0,Spring,,"['Aniplex', 'Dentsu', 'Fuji TV', 'Warner Bros. Japan', 'KDDI']",[],['Eleven Arts'],['Shahid']
1681,Brave Story,ブレイブ・ストーリー,https://myanimelist.net/anime/1681/Brave_Story,https://cdn.myanimelist.net/images/anime/1333/97262.jpg,Movie,Finished Airing,7.39,21108.0,2006-07-08 00:00:00+00:00,,"When 11-year-old Wataru's father leaves home and his mother is taken ill to the hospital, he decides to change his fate by traveling through the door shown to him by his friend Mitsuru. In a land of magic and monsters, Wataru must summon all his courage and embark on a journey with several comrades to meet the Goddess of Destiny and change this ""mistaken fate.""

(Source: ANN)",2469.0,3593,46709,192,"['Action', 'Adventure', 'Fantasy']",['Gonzo'],['Isekai'],[],Novel,G - All Ages,1.0,Summer,,"['Dentsu', 'SKY Perfect Well Think', 'Fuji TV', 'Warner Bros. Japan']",[],[],['Crunchyroll']
60316,Busamen Gachi Fighter,ブサメンガチファイター,https://myanimelist.net/anime/60316/Busamen_Gachi_Fighter,https://cdn.myanimelist.net/images/anime/1454/150515.jpg,TV,Finished Airing,6.34,13779.0,2025-07-06 00:00:00+00:00,2025-09-21T00:00:00+00:00,"Wrongly convicted of a crime, 34-year-old Shigeru Yoshioka loses everything, including his trust in women, and withdraws from society as an unemployed recluse.

One day, he stumbles upon a way to travel to another world. When a mysterious status screen appears on his computer, Shigeru sacrifices his looks to gain an overwhelming 100 trillion and 5,100 parameters. Now reborn as an ""Absolute God,"" he begins his second life in another world.

(Source: MAL News)",8211.0,3992,38427,58,"['Action', 'Adventure', 'Fantasy']",['White Fox'],['Isekai'],['Seinen'],Manga,PG-13 - Teens 13 or older,12.0,Summer,2025.0,"['VAP', 'Nippon Columbia', 'KlockWorx', 'bilibili', 'Egg Firm', 'Bushiroad Move']",[],[],"['Crunchyroll', 'Ani-One Asia', 'Bahamut Anime Crazy']"
50583,Buta no Liver wa Kanetsu Shiro,豚のレバーは加熱しろ,https://myanimelist.net/anime/50583/Buta_no_Liver_wa_Kanetsu_Shiro,https://cdn.myanimelist.net/images/anime/1319/140965.jpg,TV,Finished Airing,6.29,17412.0,2023-10-08 00:00:00+00:00,2024-02-06T00:00:00+00:00,"An arrogant scientist awakens in the middle of a muddy pigpen, and the last thing he remembers is eating a raw pig liver and collapsing in the subway. He quickly gathers that he has turned into a pig and is now in a strange fantasy land. As he struggles to grasp reality, a young girl named Jess comes to his aid. Jess happens to be a Yesma—a discriminated class of servants distinguished by their telepathic abilities and the silver collars around their necks. Despite his inappropriate thoughts about her, Jess makes sacrifices for his sake, and the pig resolves to repay her the best he can within the limits of his new body.

But Jess' generosity does not absolve her from the prejudice the Yesmas face daily, and the pig begins to suspect that Jess is in greater danger than she thinks. While he wants to visit the royal capital and beg the king to change him back into a human, the pig realizes that he cannot simply turn his back on his kind savior.

[Written by MAL Rewrite]",8571.0,3505,48403,100,"['Adventure', 'Fantasy']",['Project No.9'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,2023.0,"['Aniplex', 'BS11', 'Kadokawa']",[],['Aniplex of America'],"['Crunchyroll', 'Bahamut Anime Crazy']"
1657,Byston Well Monogatari: Garzey no Tsubasa,バイストン・ウェル物語 ガーゼィの翼,https://myanimelist.net/anime/1657/Byston_Well_Monogatari__Garzey_no_Tsubasa,https://cdn.myanimelist.net/images/anime/4/5440.jpg,OVA,Finished Airing,4.12,6997.0,1996-09-21 00:00:00+00:00,1997-04-09T00:00:00+00:00,"Christopher ""Chris"" Senshuu is an easygoing guy who keeps failing his college entrance exams well into his mid-twenties. His days are occupied with Kendo practice, visits to his family's shrine, and dreaming of his high school reunion. When his spirit is suddenly transported to the world of Byston Well, Chris becomes Garzey's Wing, a legendary holy warrior. The Metomeus tribe summoned him to help liberate them from slavery, but unfortunately, Chris has no knowledge on how to be a holy warrior, and moreover, only has an incredibly dull sword which he salvaged from a corpse.

To make matters more complicated, there is another Chris who is still in the normal world!  He cannot control the events in Byston Well, but is tied to the fate of the other Chris. The young man must struggle and adventure in a world of magical creatures and mysterious foreigners.

[Written by MAL Rewrite]",14219.0,5552,17857,98,"['Action', 'Fantasy']",['J.C.Staff'],['Isekai'],[],Novel,PG-13 - Teens 13 or older,3.0,Fall,,"['BMG Japan', 'Half H.P Studio', 'Sanctuary']",[],['Central Park Media'],[]
2053,Capricorn,カプリコン,https://myanimelist.net/anime/2053/Capricorn,https://cdn.myanimelist.net/images/anime/6/2954.jpg,OVA,Finished Airing,5.39,1863.0,1991-04-05 00:00:00+00:00,,"In the blink of an eye, high school student Taku Shimamura finds himself transported to the bizarre world of Slaffleaze, where intelligent creatures govern and the ruling class, led by the villainous Zolba, is plotting the invasion of the world they know as Capricorn, the Earth. Joining together with the oppressed Slaffleaze peasants, Taku must find a way to stop Zolba`s dark forces before the way to the unsuspecting Earth is opened. In order to do so, he must first gain the love and trust of the last of the Yappie, the ancestral guardians of Slaffeaze. This is a task that will take more than a little courage and daring, for the last Yappie is not just a cute young female, she`s also a dragon.

(Source: ANN)",12867.0,9588,4469,3,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",['Aubec'],['Isekai'],['Shoujo'],Manga,PG-13 - Teens 13 or older,1.0,Spring,,"['Anime R', 'Imagine']",[],['ADV Films'],[]
2054,Carol,CAROL,https://myanimelist.net/anime/2054/Carol,https://cdn.myanimelist.net/images/anime/1306/103782.jpg,OVA,Finished Airing,4.92,1021.0,1990-03-21 00:00:00+00:00,,"Carol is the tale of a teenage girl whose life seems normal enough until she notices music disappearing from all around her, such as the sound of Big Ben, her father`s cello-playing, and the concert of her favorite band, Gaball Screen. After hearing some mysterious voices, Carol is transported to a fantastic world where she must fight against the evil monsters who are stealing the music from Earth. She meets and is assisted by three dashing heroes: Clark, Tico, and Flash.

(Source: AniDB)",13734.0,11572,2477,2,['Fantasy'],"['animate Film', 'Magic Bus']","['Isekai', 'Reverse Harem']",[],Novel,PG-13 - Teens 13 or older,1.0,Spring,,[],[],[],[]
